# galtileid raJ2000 decJ2000 uDerived gDerived rDerived iDerived zDerived yDerived redshift semiMajorBulge semiMinorBulge semiMajorDisk semiMinorDisk isAGN
4714051383314 1.57300983 4.46785576 25.4022312 25.4093037 24.8725326 24.2667008 23.5082393 23.1569558 1.06867325 0.0734608993 0.0733295009 0.407803804 0.248842701 0
4714051399698 1.30995929 4.30960487 25.465267 25.4610127 24.8268784 24.149495 23.4091412 23.0753291 1.03268707 0.0 0.0 0.414855987 0.234219804 0
4714051696658 1.22794517 4.36678699 25.3429678 25.4662219 24.7437582 24.186428 23.5665744 23.3379238 1.03376055 0.109715298 0.0995452031 0.229634807 0.0521652997 0
4714051934226 1.21975485 4.34015628 25.0747188 25.0593448 24.7153149 24.185271 23.4569085 23.1299025 1.07836676 0.0 0.0 0.961823583 0.803647518 0
4714051940370 1.20868872 4.21714126 25.0747188 25.0593448 24.7153149 24.185271 23.4569085 23.1299025 1.07836676 0.0 0.0 0.961823583 0.803647518 0
4714052208658 1.50642746 4.2106902 24.9166317 25.0450992 24.547183 24.2362209 23.6207946 23.4958095 1.08604121 0.172843203 0.122500896 0.454741806 0.155548707 0
4714053294098 1.26293522 4.31017052 24.6637766 24.7686927 24.5326793 24.1749134 23.5508923 23.30815 1.07627511 0.0 0.0 0.367725492 0.245134503 0
4714053464082 1.28944225 4.54650948 25.0677555 25.1020264 24.6889857 24.1647786 23.4594817 23.1774025 1.063007 0.114895202 0.099856399 0.493191689 0.305288792 0
4714053664786 1.20742818 4.20313174 24.9440767 25.0537698 24.517067 24.0671685 23.4408852 23.1651939 1.05539942 0.056547299 0.0565252006 0.432887912 0.150180399 0
4714053908498 1.57453389 4.43993692 24.6850067 24.7358749 24.5719651 24.2415057 23.650805 23.3983905 1.06821656 0.193593398 0.189940706 0.190990403 0.146950006 0
4714054031378 1.41841176 4.55979284 25.1423017 25.1162711 24.733521 24.1627822 23.4441695 23.1329237 1.05362737 0.107441299 0.106553897 0.539235711 0.470506012 0
4714054111250 1.38544992 4.5576173 24.7175043 24.7911469 24.4649084 24.0614187 23.4645264 23.2053114 1.04953909 0.186473399 0.184960604 0.321108699 0.175968394 0
4714054512658 1.38350694 4.20950746 25.4524847 25.436955 24.9601893 24.3668468 23.6164017 23.2758633 1.06536222 0.253712714 0.220389798 0.556773305 0.405058414 0
4714054793234 1.34736436 4.5139791 25.2744757 25.4446228 24.7473376 24.2403211 23.5539941 23.277752 1.07153201 0.0874222964 0.0799122006 0.205106005 0.0486106016 0
4714054983698 1.33879671 4.44018047 24.6478621 24.7355643 24.5792939 24.2476691 23.6355524 23.400428 1.07876205 0.134607896 0.133536607 0.560986817 0.447518289 0
4714055084050 1.26218995 4.29141945 26.9315547 26.5430591 25.2018204 24.2906138 23.4260803 22.9173697 1.07118654 0.277863085 0.275264502 0.605534673 0.574907124 0
4714055122962 1.29775246 4.48985191 24.5696067 24.637747 24.5613617 24.2341906 23.6543593 23.4535432 1.05933511 0.137791604 0.0883241966 0.348638088 0.2966896 0
4714055254034 1.33838271 4.400085 25.2103487 25.3499143 24.6149541 24.1322059 23.5034173 23.2521475 1.06313884 0.0521860011 0.0521823987 0.337331295 0.0733681992 0
4714055522322 1.37884091 4.3756746 26.0132775 26.0690878 25.0884037 24.3355497 23.4853455 23.0412885 1.08760989 0.3824597 0.377138913 0.494814306 0.145016193 0
4714055778322 1.39816349 4.43855296 24.7562329 24.7869904 24.6148689 24.2083351 23.5584593 23.3697537 1.07314384 0.174751699 0.124748699 0.849452496 0.718478203 0
4714055792658 1.32740744 4.57564809 24.2790538 24.5689229 24.2431122 24.1003165 23.8657765 23.8550956 1.06024146 0.0 0.0 0.307987094 0.0890547037 0
4714056030226 1.37489813 4.48238205 24.1263394 24.1154577 24.1808933 24.2274008 24.2642814 24.3051653 0.171300799 0.0 0.0 0.327246487 0.157680005 0
4714056345618 1.27633964 4.3106413 24.4199331 24.4783218 24.4440423 24.2162485 23.9765688 23.4157778 1.38170993 0.162168294 0.153618306 0.708549917 0.493611902 0
4714056751122 1.412901 4.44880669 26.8902607 25.4798668 24.5792023 24.201047 23.9833053 23.8502976 0.182094201 0.0 0.0 0.340082496 0.272162914 0
4714056861714 1.50023728 4.20494198 26.5579799 25.1983088 24.3566067 24.0078025 23.8042663 23.6902896 0.170091793 0.0 0.0 0.567517221 0.47962901 0
4714057023506 1.35356164 4.39768286 26.6672508 25.2496658 24.358355 24.0011642 23.8081423 23.6926058 0.189368904 0.0 0.0 1.43220592 1.27584016 0
4714057451538 1.26087949 4.5443402 23.9491398 23.8764535 23.9485437 24.0075017 24.0479734 24.0862102 0.1918464 0.0 0.0 0.947779596 0.329099208 0
4714057596946 1.51495642 4.58978133 26.3269217 25.1104524 24.3914828 24.088034 23.9283297 23.8289389 0.182110399 0.0 0.0 3.61218452 2.43874216 0
4714057705490 1.50606669 4.55237574 26.9105236 25.4075335 24.4466536 24.0519958 23.8134101 23.6683618 0.181973696 0.0 0.0 0.443867087 0.408305705 0
4714058008594 1.36525172 4.59147729 24.4357525 24.3932753 24.4400304 24.1669227 23.9004509 23.3774068 1.43192267 0.328440607 0.301739305 0.322818696 0.305569291 0
4714058907666 1.41925073 4.54346086 25.5055381 25.5143604 24.8384545 24.2268995 23.663534 23.4630095 0.994957089 0.126900196 0.126898393 0.170480996 0.0427821018 0
4714058956818 1.41742568 4.31240809 24.4028738 24.4732813 24.3988937 24.0192103 23.5076537 23.3587636 1.01384366 0.0520160012 0.0347857997 0.785726726 0.683425486 0
4714059044882 1.33947553 4.50785844 26.0059143 24.9296217 24.3107071 24.0643425 23.9253522 23.8442493 0.186622202 0.0 0.0 0.962059677 0.586753905 0
4714059675666 1.43708546 4.23897294 26.8143504 25.3463479 24.4208157 24.0416595 23.8194863 23.6880666 0.181727394 0.0 0.0 0.562375605 0.47180751 0
4714060173330 1.38748513 4.56571343 26.9589377 25.4520177 24.4929765 24.0913916 23.8556356 23.7110523 0.182374701 0.0 0.0 0.387168407 0.309011996 0
4714060240914 1.46056931 4.23722515 24.9300361 25.0745833 24.6678711 24.1836293 23.8147558 23.1729049 1.37812948 0.293666393 0.228084594 0.730876386 0.174856901 0
4714060445714 1.39151686 4.49934549 25.815162 25.7154074 25.3113466 24.2887684 23.728355 23.0296336 1.39461684 0.177967504 0.164789796 0.473970413 0.284484595 0
4714060587026 1.43831604 4.48751892 26.9271553 25.4709726 24.4666952 24.0113057 23.7615124 23.5780809 0.202744693 0.0 0.0 0.1149294 0.0408216007 0
4714060754962 1.35193499 4.55600822 26.8171288 25.3726116 24.4761755 24.1074049 23.8924314 23.7691518 0.175434694 0.0 0.0 0.545577586 0.534057498 0
4714061068306 1.47267611 4.53041374 27.0519631 25.5235124 24.4984047 24.0170823 23.7375829 23.5389626 0.181943104 0.0 0.0 0.192368895 0.056478899 0
4714061164562 1.40961427 4.44330766 24.6630106 24.7120797 24.4978489 24.0812603 23.6228035 23.4804534 0.987383485 0.0945769027 0.0925220996 0.359344989 0.240555897 0
4714061393938 1.49318793 4.57508653 26.6918931 25.2956602 24.4513222 24.0564267 23.8396248 23.6880902 0.171223894 0.0 0.0 1.606516 0.548521698 0
4714061760530 1.5121862 4.43889889 26.9093732 25.3948999 24.4301615 24.0105323 23.7720119 23.6077959 0.182455599 0.0 0.0 0.205578804 0.0833960027 0
4714061942802 1.47535841 4.55067704 26.8490123 25.4814986 24.6267883 24.2237631 24.0067497 23.8614522 0.1817597 0.0 0.0 1.1686368 0.461776704 0
4714062077970 1.27462865 4.45811137 27.1402328 25.6006142 24.6028495 24.1754107 23.9210072 23.7581641 0.183300793 0.0 0.0 0.256356806 0.160170496 0
4714062280722 1.41278336 4.44937431 26.126869 25.0119083 24.3847993 24.1261768 23.9751379 23.8807095 0.182096004 0.0 0.0 0.563937604 0.3293778 0
4714062546962 1.52152766 4.45950755 26.0611023 24.9734931 24.3203227 24.0500805 23.9019906 23.815085 0.192713007 0.0 0.0 1.92069614 1.16116703 0
4714062757906 1.53046342 4.37661117 24.4660693 24.5142775 24.4933662 24.2339784 24.0024062 23.4350775 1.41755474 0.2901133 0.276033401 0.516853929 0.350656509 0
4714062766098 1.54690566 4.4519235 26.6383244 25.2662883 24.3978194 24.0418837 23.8377007 23.7175753 0.1820025 0.0 0.0 0.457973599 0.385362089 0
4714063007762 1.36075839 4.24375933 25.9979679 24.7884993 24.2685882 24.131284 24.0552845 23.9880723 0.198786706 0.0 0.0 0.668657184 0.64825362 0
4714064111634 1.42899669 4.3843803 25.7261155 25.707102 25.2066732 24.3179993 23.7646563 23.0206396 1.37197292 0.554241002 0.387450188 0.376165509 0.143712804 0
4714064353298 1.37847544 4.51579147 26.6078115 25.2421483 24.408934 24.0827572 23.9071894 23.8075041 0.182322606 0.0 0.0 0.758476794 0.743650496 0
4714064384018 1.27445909 4.58328949 24.2876465 24.3277093 24.3708451 24.2152327 24.046208 23.5086422 1.41479874 0.168099403 0.162417904 0.548750877 0.442031294 0
4714064420882 1.30170393 4.24379838 24.2049365 24.2331647 24.3279849 24.2202018 24.0476878 23.5232252 1.38723207 0.132836401 0.117682204 0.418648303 0.417667896 0
4714064568338 1.44929417 4.42115243 24.0956184 25.071914 24.1285512 24.0418904 24.3391155 24.5396895 3.37199306 0.2341028 0.227173194 0.979144514 0.266644597 0
4714065637394 1.2286215 4.35890353 25.4829372 24.683914 24.3040635 24.1784887 24.1019838 24.0592588 0.173974901 0.0 0.0 0.692700028 0.517582715 0
4714065750034 1.42658161 4.50165457 26.6881492 24.7212033 24.4411086 24.4492527 24.4568587 24.4513418 3.41152048 1.21355271 1.19227326 0.0481203012 0.0112977996 2
4714065858578 1.58709144 4.44382801 25.7706205 24.7742814 24.2427885 24.0518996 23.9415196 23.885841 0.1821931 0.0 0.0 1.4316175 1.24832284 0
4714065926162 1.52635471 4.52505355 26.3795391 25.2493075 24.5289846 24.2369159 24.0714319 23.9730963 0.181727394 0.0 0.0 0.438477397 0.390289485 0
4714066077714 1.50710698 4.55313167 26.6662627 25.3714841 24.5885685 24.2408037 24.0540408 23.9288802 0.181952104 0.0 0.0 1.31167877 0.577658594 0
4714066946066 1.53383345 4.48219161 26.9701684 25.4703604 24.5076527 24.1031413 23.862233 23.712956 0.181971893 0.0 0.0 0.346442193 0.276670098 0
4714067181586 1.50277714 4.28317741 26.9550555 25.4739861 24.5262563 24.1408819 23.9195515 23.7824722 0.190808102 0.0 0.0 0.824929893 0.788811207 0
4714067468306 1.30028629 4.49672687 24.227285 24.2667249 24.3117768 24.149425 23.9801674 23.4467082 1.42920375 0.244524896 0.239768907 0.923649371 0.720054984 0
4714067851282 1.47916188 4.5564763 27.10668 25.574181 24.5895434 24.1760974 23.9273148 23.7723953 0.182016894 0.0 0.0 0.374528408 0.269957304 0
4714067859474 1.4860528 4.54765789 26.1726551 25.0112239 24.33492 24.0437781 23.8786923 23.7730025 0.181970105 0.0 0.0 1.20859826 0.577232182 0
4714067970066 1.30413435 4.58126117 24.4227391 24.499066 24.3984358 24.1360576 23.8697913 23.3001377 1.37349665 0.133048102 0.124555402 0.43331179 0.222969905 0
4714068025362 1.24350472 4.26262828 25.9705071 24.9259846 24.3727214 24.1598643 24.0369226 23.9691204 0.177484393 0.0 0.0 1.43850172 1.13804567 0
4714068344850 1.50462326 4.51581219 26.5934848 25.2073306 24.3494744 24.0089785 23.8263917 23.7224345 0.182268605 0.0 0.0 0.452190995 0.432002813 0
4714068416530 1.21882816 4.27015257 24.1087263 23.9637852 24.0149877 24.1021429 24.1599957 24.2025601 0.180993706 0.0 0.0 0.960039973 0.653010905 0
4714068482066 1.42978225 4.39277306 26.628142 25.2515057 24.3706787 24.0114053 23.8074653 23.6843569 0.187370703 0.0 0.0 0.680490673 0.674814999 0
4714068676626 1.51675391 4.49493907 26.610954 25.250659 24.4137569 24.082658 23.8983145 23.7857549 0.182234496 0.0 0.0 0.395804793 0.319941908 0
4714069045266 1.49757996 4.36607828 25.283955 25.2560638 24.9587733 24.311778 23.8008066 23.1273858 1.30816007 0.434060097 0.3631832 0.0597384982 0.0129102999 0
4714069207058 1.53797194 4.33662603 24.4792548 24.50967 24.4298569 24.2349348 23.9266726 23.4459579 1.31004012 0.0 0.0 0.364239901 0.232497901 0
4714069604370 1.21225292 4.55826951 24.690112 24.8411029 24.3768938 24.0087657 23.5686597 23.0568495 1.2943418 0.0952349007 0.0863694027 0.640900671 0.181628093 0
4714069696530 1.319422 4.56933113 24.3678132 24.476827 24.3261296 24.0917478 23.722865 23.21942 1.30691409 0.0775184035 0.0535669997 0.376102805 0.206642807 0
4714070378514 1.37268657 4.38268904 24.5462719 24.7638062 24.3735738 24.1384208 23.8708193 23.5096141 1.32360411 0.0 0.0 0.376587391 0.108317897 0
4714070392850 1.56647215 4.46998982 24.9259224 25.0267927 24.567945 24.0848582 23.745459 23.1480654 1.38000214 0.1004491 0.100164101 0.463066101 0.103847601 0
4714070562834 1.41610535 4.30914154 25.0807318 25.2563389 24.6632497 24.2136821 23.7600139 23.206308 1.30947852 0.223087102 0.1962955 0.333139509 0.0679994002 0
4714070659090 1.46494444 4.59512016 24.3353047 24.4076817 24.3507466 24.1387351 23.8482492 23.3127472 1.34202015 0.115790799 0.106892198 0.379515499 0.242152497 0
4714070806546 1.59838764 4.22317448 25.5160875 25.540568 24.7630839 24.0808512 23.5184159 22.8857517 1.28776968 0.428278297 0.397213399 0.228213206 0.0500817001 0
4714070863890 1.31439861 4.56788578 24.6036272 24.5842542 24.5446196 24.2119265 23.7950594 23.2144882 1.30831993 0.1378804 0.137720197 0.68213141 0.59956342 0
4714070870034 1.33892956 4.52731809 24.6036272 24.5842542 24.5446196 24.2119265 23.7950594 23.2144882 1.30831993 0.1378804 0.137720197 0.68213141 0.59956342 0
4714070980626 1.46025303 4.22142704 25.305919 25.4061977 24.7499292 24.0689455 23.5572765 22.8830433 1.33257675 0.450878888 0.450693011 0.250117093 0.0576326996 0
4714071767058 1.33291087 4.28338306 24.3171238 24.4000614 24.3225744 24.1116697 23.7713884 23.2617335 1.31385481 0.0909527019 0.0804063007 1.1513145 0.724717677 0
4714071793682 1.43003771 4.2638961 24.1870273 24.3014518 24.1591471 24.0529211 23.8004508 23.4321736 1.31700516 0.0 0.0 0.456195801 0.271152586 0
4714072084498 1.25684582 4.51048415 25.3220923 25.2883761 24.9266369 24.1946434 23.6639493 22.9590377 1.31859541 0.238949701 0.230953202 0.604508221 0.39059329 0
4714072326162 1.25278232 4.56491426 26.2109826 26.1534164 25.2140242 24.1618356 23.5105192 22.7460009 1.3005023 0.283326089 0.259853214 0.358751088 0.0968493968 0
4714073448466 1.54085342 4.32988623 24.7752598 24.7606692 24.6200625 24.2454297 23.8628733 23.2675386 1.3289454 0.103427403 0.0724112988 0.532767296 0.323336691 0
4714073987090 1.43589387 4.47893708 25.1005552 25.0835929 24.8961711 24.3795065 23.8969921 23.2555249 1.30789912 0.200147495 0.183830202 0.599252284 0.452380508 0
4714074089490 1.35600345 4.21050342 25.2177085 25.3767365 24.6764781 24.1187443 23.5337297 22.9349484 1.28686404 0.219809607 0.200222701 0.286997795 0.0650751963 0
4714075205650 1.3614875 4.59229799 24.1239694 24.155374 24.2112184 24.0311656 23.7283551 23.2012457 1.3241272 0.167155698 0.156457901 0.480683297 0.477207512 0
4714075299858 1.42948977 4.54745139 24.5516838 24.7824927 24.4100104 24.1995064 23.9554412 23.628136 1.32375538 0.0774945021 0.0692178011 0.511014581 0.139025003 0
4714075355154 1.43166737 4.37494664 24.2857774 24.3236518 24.3669029 24.1819631 23.8279112 23.3315994 1.29728031 0.173149094 0.160984993 0.851113617 0.762580216 0
4714075568146 1.56716498 4.43841129 24.7497747 24.9351972 24.4207398 24.1288175 23.7169654 23.3169999 1.28416646 0.087410599 0.0862936974 0.364116997 0.0939474031 0
4714075574290 1.27770536 4.30871212 25.5697406 24.1681868 23.9828837 23.9974238 24.0618288 24.0915155 3.11183047 0.573428571 0.514298677 0.748090625 0.609184384 2
4714075756562 1.31243423 4.41778106 23.9587476 24.0277959 24.1194425 24.0508015 23.7761354 23.3154411 1.32724178 0.0 0.0 0.506218493 0.417503715 0
4714076022802 1.51417308 4.48189844 24.5470622 24.7035809 24.4095602 24.133498 23.935262 23.5359069 1.39489329 0.113194801 0.107582398 0.212299094 0.0583014004 0
4714076282898 1.54951336 4.29001842 25.1171868 25.1215721 24.8961451 24.3549551 23.8904426 23.2235824 1.32868838 0.0480353013 0.0477388017 0.731349826 0.480931491 0
4714076354578 1.37933907 4.29399376 24.4155952 24.4636771 24.2983855 24.0358816 23.6895829 23.1731715 1.31056249 0.113285899 0.0991351977 0.3653588 0.193483204 0
4714076407826 1.45337844 4.49481056 25.2659231 25.379321 24.8533079 24.2410081 23.7196586 23.0300261 1.33093238 0.152773902 0.148916602 0.304703802 0.0831554011 0
4714076790802 1.29154121 4.40903756 24.8194567 24.9915114 24.5908395 24.2071804 23.8127852 23.2362446 1.33452749 0.271112293 0.2362369 0.405674905 0.119572401 0
4714077036562 1.48746617 4.49437808 24.5046112 24.630384 24.3895293 24.0664037 23.6562705 23.1038407 1.30912912 0.127077296 0.0928333998 0.574860573 0.252624512 0
4714077175826 1.46851106 4.2147121 25.7872425 25.7041695 25.1421448 24.1780665 23.5962143 22.8550695 1.31180763 0.2636244 0.260731608 0.963074625 0.674981415 0
4714077212690 1.5481879 4.35572598 25.9823166 25.8860716 25.2110003 24.2611246 23.6263772 22.918577 1.27239347 0.209456295 0.155967206 0.777714729 0.485091895 0
4714077323282 1.28303479 4.27268915 25.0159081 25.0059996 24.8162808 24.3151647 23.8178062 23.1943932 1.2963829 0.133657306 0.108497202 0.959347486 0.704761326 0
4714077532178 1.39718718 4.45950657 25.0816267 25.1205818 24.7723519 24.1982835 23.6533825 23.0091395 1.29361618 0.0711430013 0.0634995997 1.16116226 0.678751111 0
4714077861906 1.49969451 4.24797415 25.082232 25.2681051 24.6647946 24.2188754 23.7503661 23.2006492 1.30196834 0.194368899 0.124941498 0.595472395 0.1211619 0
4714078109714 1.3984128 4.38587574 26.8266712 25.7826402 24.9896021 24.0482921 23.4384392 22.7025295 1.31799495 0.59456259 0.562221885 0.105219796 0.0213334002 0
4714078189586 1.48610456 4.43071982 24.3037342 24.3999645 24.2078174 24.1104034 23.7058391 23.3393208 1.2810756 0.0618772991 0.051019799 0.259487987 0.147957996 0
4714078494738 1.3481258 4.5250428 24.333205 24.6886708 24.2598289 24.1368648 23.9764556 23.8297829 1.27633131 0.0 0.0 0.195328698 0.0457318984 0
4714078853138 1.41964105 4.57270759 24.205574 24.2757253 24.344528 24.247713 23.8845396 23.458258 1.29430306 0.288807392 0.244045094 0.694540203 0.591858804 0
4714079303698 1.52104849 4.5190452 24.4062106 24.5070953 24.367026 24.1182349 23.7779628 23.2448736 1.32405806 0.0494894013 0.0344111994 0.437009186 0.249605596 0
4714080954386 1.22426745 4.22364609 25.8591223 24.7011613 24.2520341 24.0563279 23.9442505 23.8856546 0.1195677 0.0 0.0 1.00585556 0.797528684 0
4714081138706 1.56434372 4.4523113 24.2378907 24.2875617 24.289605 24.0869849 23.8014781 23.2603708 1.34313595 0.193827704 0.1217812 0.663089395 0.497977197 0
4714081355794 1.50127328 4.25725831 24.6735925 24.7774739 24.5823431 24.2376196 23.8919581 23.3000032 1.3514266 0.242280006 0.180509701 0.585180521 0.244364202 0
4714081404946 1.44972385 4.26727629 24.5218594 24.5021093 24.4345586 24.1924663 23.9292695 23.3716403 1.36304975 0.0 0.0 0.245801196 0.165553406 0
4714081409042 1.53293788 4.31771239 24.5218594 24.5021093 24.4345586 24.1924663 23.9292695 23.3716403 1.36304975 0.0 0.0 0.245801196 0.165553406 0
4714081812498 1.40005604 4.58196381 24.2662025 24.3002782 24.3694331 24.2259781 23.9467976 23.4408043 1.32622695 0.0701595992 0.063845098 0.72332561 0.715969682 0
4714081990674 1.43646785 4.34039744 24.7472846 24.7010891 24.5358525 24.1777192 23.8330595 23.2440078 1.34226584 0.0825138986 0.0824424028 0.296765894 0.170861498 0
4714082611218 1.33786958 4.20833704 24.8964016 25.0574392 24.6670976 24.2455172 23.8530648 23.2472218 1.34708357 0.188782007 0.144051298 0.529416919 0.1546278 0
4714082883602 1.22197586 4.45044732 24.9637543 25.0356063 24.5991311 24.0306498 23.5939643 22.962584 1.3285203 0.285483092 0.285276294 0.278323114 0.0963954031 0
4714083049490 1.46871398 4.52872527 24.6551715 24.7711186 24.5450118 24.213871 23.9048248 23.320309 1.36668909 0.164816603 0.148154899 0.504122615 0.183719099 0
4714083057682 1.30392097 4.3976776 25.1413505 24.4139957 24.1227503 24.0123898 23.9386931 23.8867179 0.149786994 0.0 0.0 1.06508708 0.624064207 0
4714083627026 1.55687813 4.32441379 25.9093021 25.7331116 25.2050515 24.2108417 23.6482989 22.9077774 1.33885479 0.607129097 0.394958586 1.21418452 0.920240879 0
4714083901458 1.58083176 4.28324005 25.9992493 24.882445 24.3920443 24.1769206 24.0678861 24.0172373 0.126596004 0.0 0.0 1.87151098 1.69556546 0
4714084304914 1.22713388 4.31059643 25.4411654 25.4828518 25.018776 24.2701192 23.7560008 23.024476 1.36984611 0.199642196 0.196325406 1.07324815 0.347803503 0
4714084796434 1.33616037 4.55551776 23.9857683 24.1670428 24.101846 24.092217 24.032153 23.8554752 1.36487353 0.103440799 0.0903875977 0.181344196 0.0867784023 0
4714084841490 1.40280596 4.45834995 24.7136048 24.8406844 24.4986062 24.247037 23.9549826 23.4062745 1.3538841 0.0 0.0 0.584859312 0.190154001 0
4714084853778 1.202308 4.58203267 25.1349621 25.2418835 24.7654788 24.2085895 23.7306042 23.0497308 1.34477854 0.285836786 0.252007812 0.475391895 0.1375058 0
4714084978706 1.35775856 4.37793444 24.4611951 24.4630763 24.4120537 24.1859096 23.9426171 23.4137542 1.36330795 0.265177608 0.169560805 0.381294787 0.257041186 0
4714085249042 1.25683648 4.23862892 24.1067427 24.1374874 24.2048139 24.0381676 23.7628868 23.234046 1.33726156 0.0669433028 0.0633869991 0.553633809 0.493983805 0
4714085419026 1.23787651 4.21004789 24.4456542 24.559017 24.3848556 24.1411242 23.8416215 23.3064174 1.34499454 0.111611098 0.0867319033 0.471102297 0.223745793 0
4714085490706 1.33800716 4.58460197 26.4925864 25.133695 24.3581683 24.0418484 23.8622008 23.7765628 0.145335793 0.0 0.0 2.95394897 2.86488533 0
4714085502994 1.33952262 4.2970068 24.2332819 24.2830213 24.286059 24.0758481 23.7899127 23.2425472 1.34593225 0.145583004 0.104908802 0.713573277 0.575087011 0
4714085775378 1.24823316 4.36973327 26.4231109 25.1011698 24.4007833 24.1203549 23.9563874 23.8777542 0.142141506 0.0 0.0 0.680095315 0.634429276 0
4714086328338 1.44636515 4.24332192 24.4962251 24.4252304 24.3296091 24.0041345 23.6815491 23.1020989 1.34692705 0.125669405 0.122969501 0.346836597 0.225977406 0
4714086512658 1.52128475 4.29477197 24.7067815 24.7905937 24.4343028 24.062431 23.761851 23.2135468 1.36585855 0.179861605 0.145382404 0.632349908 0.179952994 0
4714086821906 1.3232847 4.32998692 25.0017818 24.9755127 24.8517917 24.3367462 23.9252803 23.2632365 1.36136925 0.106638402 0.106291302 0.582622528 0.43861109 0
4714087485458 1.26465294 4.36080908 24.8064113 24.774849 24.5401002 24.1283342 23.7612789 23.1546989 1.34657395 0.240823805 0.172454 0.369746089 0.169880196 0
4714087594002 1.39332319 4.27090937 24.1233725 24.1685751 24.2079676 24.0668598 23.8825449 23.348899 1.38697052 0.0 0.0 0.729567528 0.563558102 0
4714088245266 1.21362487 4.4930505 24.5521722 24.5970589 24.4477363 24.1929311 23.8729868 23.346989 1.32197034 0.115558498 0.112839296 0.475808591 0.2717444 0
4714088271890 1.27828167 4.5186737 25.153353 25.243245 24.7611041 24.2408681 23.8753803 23.2591906 1.37798083 0.376915187 0.324400187 0.290780693 0.062433999 0
4714089453586 1.59512595 4.45012202 24.4718882 24.5701417 24.4107717 24.1277349 23.8482524 23.2802367 1.36849785 0.25409919 0.233101606 0.689582109 0.304354697 0
4714089457682 1.52068178 4.23614022 24.4718882 24.5701417 24.4107717 24.1277349 23.8482524 23.2802367 1.36849785 0.25409919 0.233101606 0.689582109 0.304354697 0
4714089519122 1.20050583 4.35304071 24.5968422 24.7296985 24.4984145 24.216721 23.8135635 23.2955545 1.30291486 0.0 0.0 0.4657287 0.221385002 0
4714090344466 1.59011789 4.47079035 25.7275666 25.6956548 25.0916874 24.1888874 23.6713822 22.9723235 1.35134315 0.714636624 0.503892899 0.151519403 0.0343334004 0
4714090520594 1.56739028 4.26370719 24.471301 24.5761857 24.3875244 24.0789133 23.751886 23.1785126 1.35048211 0.269529015 0.262918293 0.778603613 0.344982296 0
4714091149330 1.43060297 4.3369423 24.1235666 24.1592686 24.2370257 24.1230893 23.8589844 23.3705958 1.3261379 0.0 0.0 0.541846573 0.453844309 0
4714091524114 1.24680886 4.39675657 24.6788193 24.789542 24.4340042 24.1008641 23.7357324 23.2123405 1.3201865 0.0705275014 0.0562586002 0.517436504 0.1719255 0
4714092353554 1.34468977 4.25502612 24.2952108 24.3783905 24.2811445 24.0339375 23.6584155 23.1349154 1.30527174 0.245527804 0.243623897 0.690983474 0.469718099 0
4714092967954 1.392266 4.50239488 25.0546928 25.2146784 24.669289 24.2472247 23.8517262 23.3088287 1.32959235 0.0638521016 0.0444337986 0.37043491 0.0764487982 0
4714093127698 1.44901601 4.50219136 25.2440072 25.3419088 24.7407608 24.2238119 23.7942111 23.2006484 1.32094204 0.180103093 0.179894701 0.546585321 0.112796098 0
4714093338642 1.260046 4.4424742 24.4508653 24.5479126 24.3871149 24.0835162 23.7124036 23.1490289 1.32212484 0.288219213 0.28495869 0.563928306 0.296095312 0
4714093475858 1.40307059 4.42428244 24.1590037 24.1935546 24.2745028 24.1679231 23.9153226 23.4268843 1.33079386 0.0694921017 0.0555550009 0.383436292 0.327728599 0
4714093518866 1.33064749 4.4880716 24.7692504 24.819743 24.4920416 24.0681043 23.656749 23.0542595 1.3312856 0.188479096 0.175526902 0.393265307 0.1455722 0
4714094104594 1.5773842 4.51677689 25.5203782 25.0823353 24.2637048 24.0836125 23.9731068 23.9022756 0.380578697 0.0 0.0 0.308722109 0.242317304 0
4714094235666 1.48466688 4.37626011 25.2149683 24.8925496 24.2547746 24.112463 24.0031066 23.9443708 0.409491897 0.0 0.0 0.159397706 0.0604664013 0
4714094274578 1.45604385 4.23215966 24.7527083 24.7915473 24.4887833 24.0395495 23.588076 22.9806965 1.31353092 0.216911301 0.157431096 0.696035683 0.343330711 0
4714094714898 1.26712703 4.58999395 24.3936084 24.462468 24.3942406 24.1342985 23.8211899 23.2579315 1.34512103 0.144530699 0.138561994 0.607206225 0.37723121 0
4714094919698 1.32247983 4.24660933 24.2285152 24.2997157 24.2363642 24.0044172 23.7021756 23.1566733 1.3416121 0.227591693 0.225490198 0.451321512 0.300658911 0
4714094948370 1.22723965 4.3028298 25.2431182 25.1822798 24.9139535 24.2152991 23.7190289 23.0198567 1.33291078 0.357241809 0.236831397 1.33397365 0.95865792 0
4714095093778 1.31966106 4.27983803 25.7285099 25.6911433 24.9740932 24.2414595 23.7370419 23.0708307 1.32925904 0.4116593 0.386690706 0.175659597 0.0406087004 0
4714095853586 1.23792933 4.22362144 24.3240695 24.4070084 24.3033522 24.0505473 23.6647676 23.1436207 1.30120432 0.339041591 0.339039087 0.73972708 0.453402787 0
4714095996946 1.53328928 4.56495424 24.6849659 24.8671395 24.4508478 24.0618459 23.6446339 23.0681397 1.3250879 0.0 0.0 0.562707603 0.169756994 0
4714096406546 1.24873204 4.45459804 24.6944834 24.8953433 24.4432863 24.0742576 23.6063449 23.0759613 1.29764307 0.123110197 0.121707797 0.386212498 0.108601101 0
