# id raJ2000 decJ2000 glat glon sedFilename uDerived gDerived rDerived iDerived zDerived yDerived properMotionRa properMotionDec parallax radialVelocity isVar
2390935533577 1.2545342 4.2481941 -56.6805377 101.51172 starSED/kurucz/km50_4000.fits_g10_4100.gz 26.0983059 23.8429862 22.6234054 22.0692769 21.7984733 21.6478124 -12.62 -0.63 0.2007243 -220.5 0
2251108327433 1.2486005 4.2625763 -56.6650122 101.51007 starSED/mlt/m0.1Full.dat.gz 26.0523786 23.8656451 22.6332436 22.0049338 21.6991763 21.5390402 -9.18 -1.59 0.2254239 -142.4 4
1205286942729 1.2754439 4.2367806 -56.6981207 101.54085 starSED/kurucz/km10_5750.fits_g20_5790.gz 15.3946346 14.3231475 13.9296224 13.7995829 13.7631291 13.7473889 -18 -11.77 1.7571142 -60.1 0
2372163031049 1.2760346 4.2346036 -56.7003708 101.540574 starSED/mlt/m4.1Full.dat.gz 30.4445089 28.1986302 26.8337387 25.399686 24.7239973 24.3972635 -5.37 3.72 0.1224616 33.7 4
2251109206025 1.2584693 4.2466893 -56.6832391 101.517582 starSED/mlt/m2.0Full.dat.gz 30.2018962 27.9784919 26.607483 25.5837585 25.1127719 24.9108399 -0.89 0.48 0.0668036 87.7 4
2251111788553 1.2706968 4.2502549 -56.6838391 101.540686 starSED/mlt/m1.5Full.dat.gz 30.446092 28.1833526 26.8161475 25.9044969 25.4796094 25.2732131 -2.29 1.27 0.0542251 14.4 4
2251111323657 1.2699913 4.2450575 -56.6885244 101.536394 starSED/mlt/m1.8Full.dat.gz 29.4892885 27.2484555 25.8772885 24.8987627 24.4469873 24.2412633 -2.26 1.38 0.0831381 76.6 4
1676997855241 1.2678777 4.2521885 -56.6810957 101.536992 starSED/kurucz/km10_5250.fits_g05_5390.gz 17.6397861 16.2329352 15.7012169 15.5161248 15.4475802 15.4072587 -8.68 8.16 1.0490592 14 0
1676997976073 1.2573295 4.2897551 -56.6421511 101.541147 starSED/kurucz/km15_4500.fits_g00_4500.gz 17.7622022 15.4552897 14.4441825 14.0476119 13.8699309 13.7557798 -66.67 -13.63 4.1001524 -55.4 0
2251111770121 1.2550185 4.2953835 -56.636079 101.540516 starSED/mlt/m2.6Full.dat.gz 30.2228874 28.042774 26.6781067 25.5258686 24.9961105 24.8055606 -3.76 1.18 0.0771969 -125.3 4
2390936778761 1.2567347 4.3062902 -56.6263232 101.549912 starSED/kurucz/km10_5500.fits_g20_5640.gz 25.3798552 24.2646069 23.8271295 23.6765966 23.6294712 23.6066104 -1.01 0.07 0.0232809 -64.6 0
2390937329673 1.2780152 4.2733707 -56.664355 101.566935 starSED/kurucz/km25_5750.fits_g30_5950.gz 23.3018186 22.4708606 22.1306518 22.0078858 21.9733542 21.967963 -1.99 1.69 0.0417254 -159 0
2251112998921 1.2675202 4.2792826 -56.6553606 101.552426 starSED/kurucz/km35_5750.fits_g25_5970.gz 21.7102658 20.8679536 20.5427723 20.4253451 20.3914706 20.3857888 -1.09 1.24 0.034578 100.1 0
2251114139657 1.2695818 4.2915796 -56.644401 101.563238 starSED/mlt/m1.9Full.dat.gz 31.3374061 29.1051932 27.733912 26.732788 26.2715296 26.0673566 -0.87 0.44 0.0355631 76.2 4
1676997994505 1.2582095 4.2880307 -56.6440672 101.541635 starSED/mlt/m6.2Full.dat.gz 30.1395374 27.7948001 26.3012928 24.3114447 23.3844144 22.7526741 -3.03 7.94 0.4965923 57.1 4
1205286995977 1.2634279 4.2959841 -56.6382401 101.55529 starSED/kurucz/km15_5250.fits_g05_5490.gz 17.1713472 15.9170888 15.4486503 15.279572 15.213842 15.1826322 -10.62 4.21 0.8460577 -9.8 0
2251120101385 1.3180492 4.2394919 -56.7093634 101.615652 starSED/mlt/m2.2Full.dat.gz 27.8031517 25.5964537 24.2264328 23.1578171 22.6667267 22.4705437 -4.72 1.18 0.219786 7.4 4
2251118354441 1.3082637 4.2424251 -56.703422 101.600571 starSED/kurucz/km45_4000.fits_g00_4240.gz 28.2853079 25.9748771 24.7539776 24.2128458 23.9548203 23.8145021 -2.69 0.34 0.0611223 -85.5 0
1677000384521 1.3156902 4.2374845 -56.710499 101.610412 starSED/mlt/m4.9Full.dat.gz 28.1203971 25.8515163 24.4321948 22.7953671 21.9962148 21.5799434 -9.9 -1.86 0.4886524 -53.3 4
2251122171913 1.322701 4.2556845 -56.6955503 101.633211 starSED/mlt/m2.5Full.dat.gz 31.078146 28.8923335 27.525656 26.3931594 25.8725349 25.6820966 -0.8 0.26 0.052723 40.9 4
2251118041097 1.2988657 4.2650397 -56.6789897 101.597799 starSED/mlt/m1.1Full.dat.gz 31.5290718 29.2565058 27.9078734 27.0819297 26.6901653 26.4908176 -0.41 0.3 0.029134 26.5 4
2251117381641 1.2973806 4.2599266 -56.6833448 101.592226 starSED/mlt/m2.6Full.dat.gz 28.7492306 26.5683426 25.203029 24.0503602 23.5202723 23.3295146 -4.21 6.82 0.1470957 183.1 4
1205287141385 1.2985393 4.257743 -56.6857853 101.592925 starSED/kurucz/km10_5750.fits_g15_5750.gz 15.7164343 14.5875088 14.1865768 14.0544036 14.0144535 13.9955943 -1.67 30.78 1.4381361 83.9 0
2269758838793 1.2910334 4.2640961 -56.6773454 101.583794 starSED/mlt/m2.6Full.dat.gz 30.8425588 28.6620581 27.2970677 26.1446142 25.6146912 25.4240374 0.36 0.85 0.0653431 264.6 4
2251116619785 1.2947702 4.2566527 -56.6855957 101.585808 starSED/mlt/m0.1Full.dat.gz 27.8430752 25.6559435 24.4232103 23.7946885 23.4887575 23.3285171 -2.06 0.74 0.0849572 12.2 4
1676999501833 1.2951415 4.2591351 -56.6833681 101.587913 starSED/kurucz/km10_4750.fits_g00_4990.gz 20.4849648 18.6620917 17.9247923 17.6574502 17.5516055 17.480393 -0.38 5.94 0.6251727 39.8 0
2251118225417 1.3025061 4.2573605 -56.6874315 101.599511 starSED/mlt/m1.8Full.dat.gz 31.5379679 29.2967428 27.9252511 26.9465113 26.494568 26.2887399 -0.55 0.05 0.0347056 15.9 4
2251118573577 1.308558 4.2445006 -56.7015543 101.602304 starSED/kurucz/km30_4250.fits_g05_4250.gz 28.4668341 26.2051775 25.0559502 24.5578916 24.3197554 24.1856532 -1.99 1.3 0.0538766 -6.8 0
2251118714889 1.3066266 4.2520908 -56.6937498 101.603473 starSED/kurucz/km15_5250.fits_g15_5310.gz 25.2762631 24.0774182 23.552695 23.3510274 23.271734 23.2309644 -0.97 -1.03 0.0394821 -8.5 0
1677001689097 1.316994 4.2980708 -56.6536071 101.648413 starSED/kurucz/km10_5250.fits_g05_5350.gz 18.9496633 17.5190237 16.971017 16.7788628 16.7072572 16.6645537 -3.16 1.69 0.5926523 -2.7 0
2251123810313 1.3166266 4.2983623 -56.6532126 101.647954 starSED/kurucz/km45_5250.fits_g05_5330.gz 21.1966748 20.0316149 19.5346291 19.3324351 19.2445261 19.2069133 -0.44 1.58 0.0288802 147.3 0
2390938615817 1.2889994 4.3075526 -56.6355854 101.605977 starSED/kurucz/km30_6000.fits_g25_6100.gz 25.3126382 24.4664432 24.1711451 24.0709847 24.0470187 24.0458533 -0.55 -0.17 0.0117544 2.7 0
1677000851465 1.2982528 4.3088483 -56.6373536 101.622612 starSED/mlt/m3.8Full.dat.gz 27.6146624 25.3886098 24.0333695 22.6636339 22.0255194 21.7223166 -2.97 2.06 0.3390002 13 4
2027683565577 1.2988559 4.3005389 -56.6454088 101.618745 starSED/mlt/m6.2Full.dat.gz 30.5640761 28.2190602 26.7252415 24.7351788 23.8079897 23.176148 -12.35 8.9 0.3751457 22.1 4
2027683434505 1.2935653 4.2986537 -56.6454803 101.608557 starSED/kurucz/km15_5750.fits_g20_5810.gz 18.4989997 17.50105 17.1285598 16.9983352 16.9592884 16.9455691 -6.84 0.17 0.3737662 -25.6 0
2251122518025 1.3196891 4.2700844 -56.6809543 101.636536 starSED/mlt/m3.7Full.dat.gz 30.7059408 28.4873159 27.133077 25.7826075 25.1552731 24.862679 -3.31 1.45 0.0864172 -52.4 4
2390939232265 1.3073166 4.2867992 -56.6611422 101.625157 starSED/mlt/m0.3Full.dat.gz 29.1000536 26.893378 25.6370124 24.974406 24.6521781 24.4832483 -0.31 1.73 0.0556929 117.8 4
1677001320457 1.3156157 4.2841272 -56.666353 101.637827 starSED/kurucz/km10_4750.fits_g00_4770.gz 24.0809229 21.9864158 21.1292609 20.8147953 20.6839328 20.5910415 -4.77 6.12 0.1368359 92.5 0
2390939785225 1.3187155 4.2807861 -56.6705155 101.641178 starSED/kurucz/km25_4250.fits_g00_4450.gz 27.1024819 24.9507921 23.9014324 23.4610393 23.258109 23.1435412 -1.83 2.1 0.0746105 143.2 0
2251121616905 1.3083036 4.2897181 -56.6587003 101.628573 starSED/kurucz/km15_5000.fits_g00_5040.gz 26.2001224 24.5699287 23.8850057 23.6250071 23.5173659 23.4556431 -0.54 1.21 0.0400867 2 0
2251124129801 1.3215348 4.2891541 -56.6635098 101.650952 starSED/mlt/m3.3Full.dat.gz 30.5607976 28.372499 27.0177449 25.7390294 25.1492908 24.906696 -2.82 2.51 0.0838301 -56.3 4
2251123038217 1.314074 4.2935896 -56.656903 101.64076 starSED/kurucz/km45_4000.fits_g05_4160.gz 26.6601171 24.3567757 23.1254482 22.5724268 22.3050881 22.1577552 -3 5.11 0.1354565 116.4 0
2027683770377 1.3093761 4.3006203 -56.6487336 101.636843 starSED/mlt/m2.5Full.dat.gz 27.4024736 25.2170491 23.850695 22.7184135 22.1979543 22.0076199 -4.59 5.29 0.2494595 41 4
2251119589385 1.3020956 4.2779627 -56.6678119 101.610979 starSED/kurucz/km20_6000.fits_g25_6060.gz 20.7351545 19.8504916 19.5411038 19.4378233 19.4137908 19.4113878 -4.22 4.41 0.1031336 33.3 0
2251121059849 1.3125098 4.2687627 -56.6798834 101.623427 starSED/kurucz/km20_5500.fits_g20_5720.gz 24.5406612 23.5724028 23.1841718 23.0395934 22.9906979 22.9734777 -0.74 0.17 0.0282488 136.2 0
2251120668681 1.3086032 4.2747101 -56.672994 101.62023 starSED/kurucz/km40_6000.fits_g30_6180.gz 20.092043 19.3033191 19.0152358 18.9189578 18.8993181 18.9022553 -7.76 0.39 0.133906 -228.9 0
2390938130441 1.2831029 4.3012746 -56.6396141 101.592158 starSED/kurucz/km30_4250.fits_g00_4310.gz 27.5437664 25.2371527 24.0687707 23.5646246 23.3280938 23.1963309 -2.54 1.03 0.0733162 -18.7 0
2251116703753 1.2817006 4.29582 -56.6443188 101.586531 starSED/kurucz/km25_5750.fits_g25_5750.gz 24.7329617 23.8428878 23.4621754 23.3175678 23.2686497 23.2538225 -0.66 1.36 0.0274536 46.4 0
1676999677961 1.2848819 4.2950034 -56.6461216 101.591505 starSED/mlt/m3.9Full.dat.gz 27.9563514 25.7229584 24.3655683 22.9754629 22.3256496 22.0130703 -7.14 1.08 0.3468966 -22 4
2390937460745 1.2817354 4.2695382 -56.6691854 101.571052 starSED/mlt/m2.4Full.dat.gz 30.8514032 28.6599214 27.2923096 26.1807903 25.6700186 25.4786864 -2.35 1.13 0.0570953 -115.5 4
872589615113 1.2804941 4.2805892 -56.6583321 101.575458 starSED/mlt/m3.3Full.dat.gz 25.6647978 23.4764993 22.1217452 20.8430296 20.253291 20.0106962 -12.64 0.48 0.6486344 -42.5 4
2251116441609 1.2874206 4.2753948 -56.6654891 101.584273 starSED/mlt/m2.0Full.dat.gz 30.2848963 28.0614919 26.690483 25.6667585 25.195772 24.9938399 -0.81 -0.39 0.064121 -50.7 4
2251118987273 1.2986205 4.279576 -56.6651613 101.605966 starSED/mlt/m2.1Full.dat.gz 28.7101497 26.4954653 25.1250005 24.0788009 23.5978867 23.3987967 -7.87 0.32 0.1298973 -126.6 4
2372162873353 1.2006272 4.4316772 -56.4895535 101.528006 starSED/mlt/m5.2Full.dat.gz 31.3569427 29.0801351 27.6410514 25.9262744 25.0793014 24.5891286 -7.7 1.75 0.1398299 -139.4 4
2251111254025 1.2094109 4.419254 -56.5041517 101.535675 starSED/mlt/m2.3Full.dat.gz 30.7867945 28.5890689 27.2209809 26.1312059 25.6306323 25.4374802 -2.17 1.45 0.0527473 29.9 4
2390936295433 1.206569 4.425611 -56.4972185 101.534572 starSED/kurucz/km25_6000.fits_g20_6020.gz 19.4276672 18.5230149 18.2180618 18.1135584 18.0849165 18.0803955 -2.44 -0.91 0.1085925 -67.3 0
1205286895625 1.2047628 4.424598 -56.4975897 101.53089 starSED/mlt/m2.6Full.dat.gz 21.4382155 19.2584895 17.8941455 16.7421226 16.2125295 16.0220835 -10.45 16.08 2.7076966 4.2 4
2390936356873 1.2081944 4.4239181 -56.4993469 101.53635 starSED/kurucz/km35_6000.fits_g30_6100.gz 21.2607682 20.4644049 20.1600529 20.0548272 20.0301244 20.0304423 -1.35 3.64 0.0860597 114.4 0
2390935842825 1.2050075 4.4056522 -56.5155814 101.520123 starSED/kurucz/km15_4500.fits_g05_4640.gz 28.4025529 26.4477335 25.5802501 25.2393222 25.0861339 24.9895191 -0.71 0.7 0.0262906 103.9 0
2251108519945 1.2000338 4.4058265 -56.5138002 101.511728 starSED/kurucz/km15_5000.fits_g10_5080.gz 26.4688012 25.0664863 24.4445574 24.2024116 24.1017099 24.045258 -1.56 -0.25 0.0309742 -136.3 0
2251109726217 1.202114 4.4170092 -56.5039041 101.521887 starSED/kurucz/km30_4250.fits_g05_4270.gz 29.7100231 27.4817855 26.3503858 25.8607182 25.6270791 25.4957368 -1.11 0.55 0.0295801 -58.7 0
2251110770697 1.2073354 4.418088 -56.5045802 101.531442 starSED/mlt/m0.7Full.dat.gz 29.9025331 27.65434 26.3465313 25.6046848 25.2471987 25.0612873 -2.32 1.11 0.0450817 -100.9 4
872587841545 1.2173181 4.2277574 -56.6877378 101.435703 starSED/mlt/m6.3Full.dat.gz 30.7064022 28.3526885 26.8535231 24.8337397 23.9037657 23.2722831 -5.33 0.8 0.426776 -9.5 4
2251099979785 1.2162081 4.2287792 -56.6864102 101.434406 starSED/mlt/m3.1Full.dat.gz 29.1414341 26.9633674 25.6059504 24.3613917 23.7880671 23.5690184 -5.24 -0.09 0.1431529 -38.7 4
2390933209097 1.221189 4.2267291 -56.6899718 101.441734 starSED/kurucz/km35_5000.fits_g10_5240.gz 19.1570312 18.0203527 17.4981908 17.2804518 17.1863141 17.1435283 -1.5 -1.09 0.05595 -45.8 0
2251098722313 1.2039777 4.2440506 -56.667989 101.42252 starSED/kurucz/km20_6250.fits_g35_6250.gz 21.7489686 20.9558125 20.6704 20.5812368 20.5695022 20.5765339 -1.92 3.69 0.0613479 106.8 0
2269755303945 1.2027986 4.247772 -56.6640878 101.422713 starSED/kurucz/km40_4250.fits_g00_4270.gz 28.7044756 26.422162 25.2277955 24.7018421 24.4522389 24.3164659 -2.24 2.63 0.0483949 26 0
2251099480073 1.2068849 4.2475421 -56.6656383 101.429584 starSED/mlt/m4.0Full.dat.gz 29.7394919 27.4999021 26.1397492 24.7285087 24.0663834 23.7461074 -5.96 13.96 0.1784021 163.2 4
2390932031497 1.2007167 4.2232758 -56.6865548 101.404547 starSED/kurucz/km20_6000.fits_g30_6220.gz 26.1323397 25.2982611 25.0154035 24.9271338 24.9139975 24.9184637 -0.28 0.08 0.0077161 -14.8 0
872587569161 1.2057237 4.2229659 -56.6884825 101.412953 starSED/mlt/m5.0Full.dat.gz 22.3228117 20.0558851 18.6333907 16.9730211 16.1596244 15.721944 -64.52 -26.4 6.7173813 -47.2 4
1676993843209 1.2059041 4.2234559 -56.6880782 101.413555 starSED/mlt/m4.6Full.dat.gz 28.5644759 26.3024138 24.9062128 23.3486657 22.5983119 22.2328005 -7.06 -0.4 0.3264375 -42.6 4
2251098294281 1.2063359 4.2310062 -56.6810848 101.418795 starSED/mlt/m1.5Full.dat.gz 29.4170918 27.1543525 25.7871474 24.8754967 24.4506092 24.244213 -1.11 3.33 0.0668652 159.8 4
2390932609033 1.2088473 4.2283254 -56.6844376 101.421506 starSED/kurucz/km25_6000.fits_g30_6000.gz 23.1289359 22.3037001 21.9747983 21.8581953 21.8274122 21.8242264 -1.87 1 0.0421502 -128.6 0
2251103672329 1.2311862 4.2418221 -56.6789648 101.467868 starSED/kurucz/km25_6000.fits_g30_6140.gz 22.453942 21.6360399 21.3381571 21.2388197 21.2182858 21.2199648 -1.28 -0.45 0.0464088 34.2 0
1205286578185 1.2226028 4.2407678 -56.6771651 101.452514 starSED/mlt/m6.1Full.dat.gz 30.6992925 28.363503 26.8749042 24.914045 23.9882979 23.3569409 -5.18 2.91 0.3070436 12.2 4
2251102945289 1.230227 4.2326898 -56.6872839 101.460792 starSED/mlt/m2.2Full.dat.gz 30.8474757 28.6411678 27.2714709 26.20307 25.7121459 25.5160669 -1.32 1.89 0.052723 10.3 4
1205286604809 1.2291908 4.2345761 -56.6851635 101.460135 starSED/mlt/m1.3Full.dat.gz 23.2240958 20.9528094 19.5925499 18.7242339 18.3161341 18.1122836 -16.74 -10.61 1.0432779 -78.2 4
2390934220809 1.2315509 4.2495653 -56.6717649 101.473096 starSED/mlt/m2.1Full.dat.gz 30.7941493 28.5794649 27.2090001 26.1628005 25.6818863 25.4827963 -2.54 0.85 0.0562859 -71.7 4
1676994617353 1.2117029 4.2484207 -56.6663794 101.43837 starSED/mlt/m5.9Full.dat.gz 30.4170938 28.0992343 26.6211989 24.7177103 23.797078 23.1746107 -8.47 -0.36 0.2876074 -56.2 4
2251100282889 1.210292 4.2507171 -56.6637491 101.437316 starSED/kurucz/km30_4250.fits_g00_4350.gz 22.4451406 20.2032427 19.0715772 18.5848874 18.3572389 18.2309201 -33.18 9.71 0.7606765 -58.6 0
2027681550345 1.2128158 4.2570765 -56.658562 101.445427 starSED/mlt/m5.6Full.dat.gz 29.529009 27.2324307 25.7699495 23.9491945 23.0501527 22.467363 -4.06 -0.23 0.386367 -16 4
2251101138953 1.2152491 4.2494945 -56.6665208 101.445091 starSED/mlt/m2.2Full.dat.gz 31.2957991 29.0898815 27.7205087 26.6523225 26.1615647 25.9655898 0.23 0.36 0.0405135 174.7 4
2251105820681 1.2197904 4.3086391 -56.6120983 101.488 starSED/kurucz/km15_5000.fits_g00_5040.gz 25.6274229 23.9976091 23.3130319 23.0532454 22.9457832 22.8841652 -3.01 -0.61 0.0531863 -96.5 0
1676996663305 1.2337963 4.2920019 -56.6323813 101.502134 starSED/mlt/m6.2Full.dat.gz 29.6485374 27.3038001 25.8102928 23.8204447 22.8934144 22.2616741 -5.99 5.87 0.5582131 25 4
2251107876873 1.2355969 4.2940825 -56.6309998 101.506454 starSED/kurucz/km40_4250.fits_g00_4270.gz 30.2334759 27.9511622 26.7567957 26.2308423 25.9812391 25.8454661 -1.13 0.53 0.024649 15.4 0
2251103950857 1.2108277 4.3050653 -56.6125591 101.470529 starSED/mlt/m1.9Full.dat.gz 28.6440484 26.412619 25.041987 24.0412914 23.5803679 23.3764032 -1.99 0.36 0.1076465 -67.4 4
2251102937097 1.2046681 4.3063601 -56.6093291 101.460749 starSED/mlt/m0.1Full.dat.gz 28.7949846 26.6090478 25.3773098 24.749424 24.4440134 24.2840859 -1.32 0.45 0.0514517 -20.6 4
2390934761481 1.2302176 4.2802893 -56.6422893 101.489053 starSED/kurucz/km15_5750.fits_g20_5870.gz 21.9317509 20.9436749 20.5877829 20.466093 20.4314215 20.4202921 -2.24 -0.32 0.0715814 -29 0
2251104538633 1.219561 4.288984 -56.6306024 101.475947 starSED/kurucz/km20_4500.fits_g00_4520.gz 29.7758545 27.6366451 26.6368264 26.2300803 26.0460035 25.9384578 -1.01 0.3 0.0192398 -128.6 0
2390933504009 1.2009238 4.2988575 -56.6151998 101.449881 starSED/mlt/m5.0Full.dat.gz 30.9469732 28.6765999 27.2509322 25.5884038 24.7733966 24.3346969 -5.94 5.26 0.1587084 41.7 4
2390933831689 1.2094255 4.2914972 -56.6249264 101.460073 starSED/kurucz/km50_4000.fits_g15_4020.gz 26.7728471 24.5117023 23.2819916 22.718404 22.4403642 22.283931 -4.22 1.87 0.1542411 28.6 0
2251102973961 1.21041 4.2903684 -56.6263139 101.461089 starSED/kurucz/km30_4250.fits_g00_4370.gz 29.6933377 27.4834947 26.3699506 25.8918894 25.6685079 25.5448653 -1.15 1.06 0.028655 33.7 0
1676996204553 1.2346345 4.2655693 -56.6576409 101.48789 starSED/mlt/m3.5Full.dat.gz 27.2015946 24.9995232 23.6465303 22.3332574 21.7260662 21.4579346 -5.69 8.92 0.3917419 45.3 4
2251105132553 1.2304629 4.267602 -56.6543619 101.481943 starSED/kurucz/km45_5250.fits_g00_5310.gz 20.8158882 19.5617644 19.0445522 18.8381396 18.7461327 18.7079268 -1.95 2.04 0.0354813 7.3 0
2251103387657 1.2183124 4.2744019 -56.6439787 101.465149 starSED/kurucz/km50_4000.fits_g10_4080.gz 26.9597085 24.6707798 23.431995 22.8684069 22.5928944 22.4393121 -6.07 3.73 0.1357688 -22.4 0
2251103518729 1.2200326 4.2720013 -56.646808 101.466672 starSED/mlt/m2.9Full.dat.gz 30.4040587 28.2303983 26.870213 25.6610628 25.1044801 24.9028549 -3.12 -1.03 0.0835603 -134.8 4
2390933821449 1.2116988 4.2841861 -56.6325769 101.459626 starSED/kurucz/km25_6000.fits_g40_6140.gz 21.7430559 20.9954264 20.6818988 20.5743869 20.5515168 20.5556063 -3.37 1.85 0.0768069 -72.6 0
2390933178377 1.2006178 4.2847713 -56.6284123 101.440987 starSED/kurucz/km50_3750.fits_g25_3870.gz 29.7549454 27.5013124 26.2509893 25.6669353 25.3748213 25.2100005 -1.13 0.43 0.0436315 25 0
1676998684681 1.2354453 4.391141 -56.5391819 101.563585 starSED/mlt/m2.3Full.dat.gz 23.6674703 21.4693551 20.1009432 19.0109533 18.5102139 18.3169577 -15.41 7.05 1.0432779 -3.5 4
2390936469513 1.2211337 4.3927736 -56.5329948 101.540078 starSED/mlt/m2.5Full.dat.gz 31.2221282 29.0374801 27.6717727 26.5399216 26.0197929 25.8296664 -2.82 0.94 0.0500495 -93.2 4
2251113412617 1.2324511 4.3871467 -56.5419879 101.556108 starSED/mlt/m1.5Full.dat.gz 30.7014105 28.439064 27.072184 26.1607468 25.7360284 25.5297363 -0.15 0.78 0.0432912 15.1 4
2372162867209 1.2127824 4.3959572 -56.527273 101.527683 starSED/kurucz/km10_4500.fits_g05_4740.gz 30.1027781 28.1053466 27.279554 26.9734313 26.840664 26.746871 -0.2 0.15 0.0093111 -78.8 0
872588888073 1.2070298 4.396813 -56.5245951 101.518357 starSED/mlt/m5.8Full.dat.gz 25.5932285 23.2834558 21.8108485 19.9355506 19.0203707 18.4077732 -27.27 33.11 2.5398028 26 4
2390935865353 1.2095051 4.3940976 -56.5279665 101.520983 starSED/mlt/m2.2Full.dat.gz 28.9121229 26.7065955 25.3375468 24.2695753 23.7789838 23.583113 -4.49 6.33 0.1376575 69.1 4
2390936150025 1.2219399 4.3727522 -56.5521867 101.529631 starSED/mlt/m3.3Full.dat.gz 29.6574719 27.4699339 26.1158254 24.8375417 24.2481303 24.0057432 -4.14 4.98 0.1368359 44.9 4
2251112067081 1.2319206 4.3666533 -56.5611936 101.543101 starSED/mlt/m0.2Full.dat.gz 28.9636219 26.7677373 25.5241668 24.8796474 24.5660846 24.4017379 -1.22 0.42 0.0524807 20.1 4
2390935945225 1.2148464 4.3827796 -56.5404022 101.523426 starSED/mlt/m6.1Full.dat.gz 30.544201 28.2089808 26.7210058 24.7605761 23.8351472 23.2039931 -7.02 7.55 0.3354285 30.3 4
2372163043337 1.2276879 4.3766968 -56.5503233 101.541792 starSED/mlt/m0.9Full.dat.gz 31.5088281 29.2447945 27.9142395 27.1306443 26.7558252 26.5626904 -0.47 0.84 0.0260136 95 4
2251112026121 1.2275799 4.3783274 -56.5487465 101.542571 starSED/mlt/m1.1Full.dat.gz 30.1037037 27.8319253 26.4839449 25.6584271 25.2670036 25.0678642 -1.51 0.9 0.0539262 32 4
2251110782985 1.2171261 4.3898647 -56.5344439 101.531509 starSED/kurucz/km50_4000.fits_g15_4000.gz 30.5795948 28.2845741 27.0365498 26.4639819 26.1814538 26.0220262 -0.25 0.68 0.0257276 43.5 0
2390935072777 1.2188376 4.3277159 -56.5937552 101.497675 starSED/mlt/m0.9Full.dat.gz 30.6378279 28.3737943 27.0432393 26.2596441 25.884825 25.6916902 -0.67 1.83 0.0358922 72.6 4
2251108849673 1.2306048 4.3224396 -56.6025689 101.5147 starSED/kurucz/km30_6000.fits_g30_6140.gz 21.3775083 20.5733911 20.2771623 20.1772299 20.15584 20.157502 -4.05 3.33 0.0785959 14.2 0
2251110580233 1.2305045 4.3481442 -56.5782343 101.529738 starSED/mlt/m2.4Full.dat.gz 30.3807293 28.1896364 26.8223482 25.7110439 25.2004378 25.0092096 -1.11 2.73 0.0765597 90.6 4
2027682533385 1.2332019 4.3411185 -56.5857529 101.5302 starSED/mlt/m4.4Full.dat.gz 25.1339121 22.8771941 21.4956605 19.9896844 19.2707964 18.9256088 -5.56 6.82 1.3633269 5.1 4
2251105198089 1.202559 4.3489769 -56.5683617 101.482411 starSED/mlt/m1.2Full.dat.gz 28.0204092 25.7482402 24.3937903 23.5471844 23.1476109 22.9460031 -3.49 0.59 0.1277027 -72 4
2251106396169 1.2117762 4.3407296 -56.5791566 101.493297 starSED/kurucz/km15_4500.fits_g05_4580.gz 26.4352488 24.3999579 23.4997311 23.1450186 22.9836565 22.8806933 -1.4 -0.39 0.0725772 10.5 0
2269756864521 1.2093118 4.3488159 -56.570711 101.493869 starSED/kurucz/km30_5750.fits_g20_5910.gz 18.9881607 18.0889716 17.7587066 17.6388587 17.6014627 17.5925969 1.34 5.09 0.1250259 260.5 0
2251108096009 1.2198853 4.3423532 -56.5802588 101.508136 starSED/mlt/m0.3Full.dat.gz 28.1046644 25.8987841 24.6430797 23.9808976 23.6590156 23.4902943 -3.27 3.45 0.0910332 37.3 4
2251110987785 1.2282317 4.3607244 -56.5656018 101.533286 starSED/kurucz/km15_4250.fits_g05_4470.gz 27.1765903 24.987976 24.0277204 23.6475307 23.4705461 23.3551542 -1.44 0.19 0.0548025 -23.1 0
2251108495369 1.217503 4.35503 -56.5675001 101.511562 starSED/mlt/m4.5Full.dat.gz 29.800751 27.5417286 26.1535297 24.6223181 23.8881089 23.5340826 -5.13 11.37 0.204833 136.9 4
